Position,Track Name,Artist,Streams,URL
1,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,707134,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2,Tutto Molto Interessante,Fabio Rovazzi,571758,https://open.spotify.com/track/5lyTvBqxtjyPray48fCWgj
3,Closer,The Chainsmokers,540426,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
4,Let Me Love You,DJ Snake,507429,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
5,Assenzio (feat. Stash & Levante),J-AX,498914,https://open.spotify.com/track/0DRKnh0BloxJHyhXkfbiX8
6,Human,Rag'n'Bone Man,498576,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
7,All I Want for Christmas Is You,Mariah Carey,456981,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
8,Don't Wanna Know,Maroon 5,431651,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
9,Starboy,The Weeknd,399766,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
10,The Greatest,Sia,399732,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
11,Last Christmas,Wham!,381952,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
12,In the Name of Love,Martin Garrix,356739,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
13,Chantaje (feat. Maluma),Shakira,347318,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
14,Ulisse,lowlow,341212,https://open.spotify.com/track/0QvhWAa8Xxia8Efct2rv7x
15,Cold Water (feat. Justin Bieber & MØ),Major Lazer,336422,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
16,Ninna Nanna,Ghali,332393,https://open.spotify.com/track/3mUTbkV7xoVpoc4BWrGtlG
17,My Way,Calvin Harris,316309,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
18,Say You Won't Let Go,James Arthur,304000,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
19,One Dance,Drake,298844,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
20,Don't Let Me Down (feat. Daya),The Chainsmokers,297123,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
21,Call On Me - Ryan Riback Extended Remix,Starley,296006,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
22,24K Magic,Bruno Mars,285550,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
23,What U Do to Me,Roshelle,284183,https://open.spotify.com/track/2mrNcVSW5DQaqKB1aZFCw8
24,Mercy,Shawn Mendes,283507,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
25,Just Hold On,Steve Aoki,281747,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
26,Treat You Better,Shawn Mendes,274393,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
27,It's Beginning to Look a Lot like Christmas,Michael Bublé,266917,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
28,All We Know (feat. Phoebe Ryan),The Chainsmokers,266658,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
29,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,266229,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
30,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,263670,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
31,Lot to Learn,Luke Christopher,259670,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2
32,Cheap Thrills,Sia,258366,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
33,Black Beatles,Rae Sremmurd,243319,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
34,Potremmo Ritornare,Tiziano Ferro,242173,https://open.spotify.com/track/09DHBzgLgBFgV3lPeVpxV3
35,Love Me Now,John Legend,241198,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
36,I Feel It Coming,The Weeknd,240715,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
37,"i hate u, i love u (feat. olivia o'brien)",gnash,240409,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
38,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,233518,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
39,Heathens,Twenty One Pilots,231388,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
40,Scars To Your Beautiful,Alessia Cara,226743,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
41,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,210782,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
42,New Dawns,Gaia,209357,https://open.spotify.com/track/6Lb37KLW5QLATVZzRbzfBK
43,Starving,Hailee Steinfeld,209134,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
44,Lost on You,LP,207378,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
45,Safari,J Balvin,198928,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
46,Hallelujah,Pentatonix,195604,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
47,She's Like a Star,Soul System,190685,https://open.spotify.com/track/5DKxQmzdX2B0HPYa0s7hNC
48,Bad Things (with Camila Cabello),Machine Gun Kelly,188005,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
49,The Mack,Nevada,187367,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
50,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,183919,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
51,All Night,The Vamps,183798,https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0
52,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,176829,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
53,Million Reasons,Lady Gaga,171193,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
54,Side To Side,Ariana Grande,166881,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
55,By Your Side,Jonas Blue,163776,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
56,Alone,Alan Walker,163584,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
57,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,157419,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
58,Ride,Twenty One Pilots,155835,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
59,Hymn for the Weekend - Seeb Remix,Coldplay,152368,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
60,Christmas Lights,Coldplay,150153,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
61,Feliz Navidad,José Feliciano,147529,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
62,Shed a Light,Robin Schulz,145465,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
63,Faded,Alan Walker,137688,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
64,Mistletoe,Justin Bieber,137579,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
65,Completamente,Thegiornalisti,131358,https://open.spotify.com/track/7sh95K3HXkne9mVYDOIRWs
66,Have Yourself a Merry Little Christmas,Michael Bublé,129749,https://open.spotify.com/track/1DnSNqCQM3LUxqFuXt184Q
67,Happy Xmas (War Is Over),Céline Dion,129470,https://open.spotify.com/track/1wur1SW656paPv7EyTqWu4
68,Scooteroni - RMX,Marracash,129087,https://open.spotify.com/track/2ALJr1qNX1OgTPBHUGn98v
69,Don Medellín (feat. Rose Villain),Salmo,128970,https://open.spotify.com/track/5gAn53AobW1fP2TSN0k52c
70,Vorrei ma non posto,J-AX,127669,https://open.spotify.com/track/3SGYnEhg1vUHVlGnGdS6ed
71,Andiamo A Comandare,Fabio Rovazzi,127376,https://open.spotify.com/track/2FSEIUUQCopkIyBKps8A0E
72,Fake Love,Drake,124843,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
73,I Got You,Bebe Rexha,124012,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
74,8 Days of Christmas,Destiny's Child,123491,https://open.spotify.com/track/3WrG9BpOPQWUus3FjA1Tny
75,Love Yourself,Justin Bieber,122734,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
76,My Only Wish (This Year),Britney Spears,121641,https://open.spotify.com/track/7aiVBCp1ibIWE5GeHkbtxr
77,Visiera A Becco,Sfera Ebbasta,116138,https://open.spotify.com/track/0nB7VgMGBTeOIO6LXwOvEJ
78,Figli Di Papà,Sfera Ebbasta,114340,https://open.spotify.com/track/0X9tZPTijGk3YfqFK6Jbal
79,What Christmas Means To Me,Stevie Wonder,113908,https://open.spotify.com/track/2qoZNAP3JLyIOtbsPtBjvV
80,Miss You,James Hersey,112513,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje
81,Baby It's Cold Outside (duet with Michael Bublé),Idina Menzel,111421,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl
82,Sofia,Alvaro Soler,110854,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb
83,This Is What You Came For (feat. Rihanna),Calvin Harris,109913,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
84,Perfect Strangers,Jonas Blue,109859,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
85,Sai che,Marco Mengoni,109294,https://open.spotify.com/track/24bQcZCyld3z0Narzj7h3W
86,Photograph,Ed Sheeran,108180,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
87,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,106467,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
88,Step Into Christmas,Elton John,103800,https://open.spotify.com/track/3YQUpKTmtgPJf8u6ooi9KA
89,Santa Baby,Kylie Minogue,102441,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
90,"Merry Christmas, Happy Holidays",*NSYNC,101323,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR
91,Cheap Thrills (feat. Sean Paul),Sia,101120,https://open.spotify.com/track/378iszndTZAR4dH8kwsLC6
92,Do They Know It's Christmas? - 2004 Version,Band Aid 20,101037,https://open.spotify.com/track/3drPcekysGfjSyicFRLP7X
93,The Ocean (feat. Shy Martin),Mike Perry,99651,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
94,7 Years,Lukas Graham,98623,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L
95,Insta Lova,Marracash,98598,https://open.spotify.com/track/7xQzdIWt6yhNW9TtIF7yZl
96,Fairytale of New York (feat. Kirsty MacColl),The Pogues,98385,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
97,White Christmas (with The Patrick Williams Orchestra),Laura Pausini,97813,https://open.spotify.com/track/1zgtlajeauEB0KOZ9bZe0U
98,Wherever I Go,OneRepublic,97715,https://open.spotify.com/track/46jLy47W8rkf8rEX04gMKB
99,Christmas Isn't Christmas 'Til You Get Here,Kylie Minogue,97698,https://open.spotify.com/track/5HEoFTnu7lSHRAVc2PYln5
100,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,96696,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
101,Alarm,Anne-Marie,96025,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg
102,It's the Most Wonderful Time of the Year,Andy Williams,95930,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
103,Stressed Out,Twenty One Pilots,95503,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
104,Santa Claus Is Coming to Town,Michael Bublé,94173,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
105,Buongiorno,GionnyScandal,92082,https://open.spotify.com/track/3sIEd8gIJiv38Np7XNuZGP
106,BRNBQ,Sfera Ebbasta,91876,https://open.spotify.com/track/7FRGklIgBTWeqqy4QyFFF6
107,Jingle Bell Rock,Mina,91847,https://open.spotify.com/track/25XYeDYJPc9ezVmjyOZvIC
108,Kill Em With Kindness,Selena Gomez,91370,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ
109,No Money,Galantis,90488,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
110,Cake By The Ocean,DNCE,89608,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
111,Sorry,Justin Bieber,88659,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
112,Sul ciglio senza far rumore,Alessandra Amoroso,88134,https://open.spotify.com/track/0p3x5S3Ay0sVUQhjebIxDb
113,Hymn for the Weekend,Coldplay,87885,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
114,D'improvviso,Lorenzo Fragola,87811,https://open.spotify.com/track/4ykkHvzEE45AlcUq6vkVW6
115,Oronero,Giorgia,87672,https://open.spotify.com/track/1WpAmvXAlHCUqn6Nnp8Op6
116,Panda,Desiigner,87344,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
117,Christmas Time,Backstreet Boys,87292,https://open.spotify.com/track/2VRNYpYmE2ToZQYgiUl4Hc
118,Christmas Day,Dido,87077,https://open.spotify.com/track/1DGYmHLYkwyCmvDEL3ctti
119,Salvador Dalì,Marracash,86376,https://open.spotify.com/track/00ZvHVUdHcZNAwxGSKTGCk
120,White Christmas (with Shania Twain),Michael Bublé,86202,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
121,Portami con te,Boomdabash,86017,https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD
122,Water Under the Bridge,Adele,85638,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
123,Fast Car,Jonas Blue,85597,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
124,Careless Whisper,George Michael,85492,https://open.spotify.com/track/2R7858bg0GHuBBxjTyOL7N
125,Catch & Release - Deepend Remix,Matt Simons,85401,https://open.spotify.com/track/2LZwKxTPZLBCYjUhlogMZl
126,Dynamite (feat. Pretty Sister),Nause,85040,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg
127,Now and Later,Sage The Gemini,84245,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS
128,The Little Drummer Boy,Johnny Cash,84031,https://open.spotify.com/track/7FIcV2kEiO2mvvMbxU5Jkn
129,Let Me Hold You (Turn Me On),Dante Klein,83766,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
130,Bailar (feat. Elvis Crespo) - Radio Edit,Deorro,83243,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ
131,Frosty the Snowman (feat. The Puppini Sisters),Michael Bublé,83200,https://open.spotify.com/track/7zM2BFbA4QJjo3vwqp78ym
132,Work,Rihanna,83007,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
133,Last Christmas,Carly Rae Jepsen,82819,https://open.spotify.com/track/34kSAsvs36tXZ8DaiBphUG
134,"Christmas Medley: Jingle Bells Rock / Let It Snow, Let It Snow, Let It Snow / It's The Most Wonderful Time Of The Year",Il Volo,81849,https://open.spotify.com/track/7o8OevWP4oIwCQyWuWZblH
135,Fresh Eyes,Andy Grammer,81230,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3
136,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,80591,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
137,Final Song,MØ,80060,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
138,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,79877,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
139,"Faith - From ""Sing"" Original Motion Picture Soundtrack",Stevie Wonder,79450,https://open.spotify.com/track/1ta2S3gzMhDEm4zXj1CMF6
140,Thank God It's Christmas - Non-Album Single,Queen,79105,https://open.spotify.com/track/05X6aMCQR09E6smUmw9qms
141,Reggaetón Lento (Bailemos),CNCO,77860,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
142,Spirits,The Strumbellas,77702,https://open.spotify.com/track/2H6dHxAxGq5oQ9EiinNpXT
143,Santa Claus Is Comin' to Town,Frank Sinatra,77514,https://open.spotify.com/track/75clRtmtXSkZsPm6SjjQ5j
144,Ulalala,Achille Lauro,77342,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
145,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,76584,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu
146,All I Want for Christmas Is You,Michael Bublé,76517,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ
147,Ca$hmere,Marracash,76103,https://open.spotify.com/track/5qllPTmhbWY72bCzuNqBbK
148,Il cielo guarda te,Fred De Palma,75736,https://open.spotify.com/track/40g6acaJbJWKeU707y9pNg
149,Holly Jolly Christmas,Michael Bublé,75698,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
150,I Would Like,Zara Larsson,74956,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
151,Bang Bang,Sfera Ebbasta,74295,https://open.spotify.com/track/2yR9f2F7U1F9QIzDGrHeoS
152,Would I Lie to You - Radio Edit,David Guetta,73689,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2
153,Jingle Bell Rock,Bobby Helms,73654,https://open.spotify.com/track/1cImYkHOQMFE7AZC9aOk4y
154,Rockin' Around the Christmas Tree,Brenda Lee,73600,https://open.spotify.com/track/09OojFvtrM9YRzRjnXqJjA
155,merry christmas darling,Christina Perri,73460,https://open.spotify.com/track/6brLwOYFXw7rkGOcLntcPZ
156,Ti ho voluto bene veramente,Marco Mengoni,73286,https://open.spotify.com/track/3z5eL4hQXaBWxSWZUTwI4e
157,Must Be Santa,Bob Dylan,72624,https://open.spotify.com/track/26H5lCAcFqSSZHGi5iFm71
158,Christmas Time (Don't Let the Bells End),The Darkness,72499,https://open.spotify.com/track/3YymcLSyCyyNjLCStcaHys
159,Libre - Italian Version,Alvaro Soler,72452,https://open.spotify.com/track/2bFMtSORVWad3HuNNuTl7T
160,Jingle Bells (feat. The Puppini Sisters),Michael Bublé,72113,https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x
161,Please Come Home for Christmas (Bells Will Be Ringing),Kelly Clarkson,72017,https://open.spotify.com/track/42X0uRpzqXXHJzX0mzThGL
162,Dam,Il Pagante,71973,https://open.spotify.com/track/3FiGmkrMnAQeRRf8FwdnSq
163,We Wish You A Merry Christmas,The Vamps,71887,https://open.spotify.com/track/6HoRmOP0IPUtDbRa6d0NwJ
164,Underneath the Tree,Kelly Clarkson,71768,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
165,Lean On (feat. MØ & DJ Snake),Major Lazer,71543,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
166,Cold December Night,Michael Bublé,71256,https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu
167,Otra vez (feat. J Balvin),Zion & Lennox,71208,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
168,Sugar (feat. Francesco Yates),Robin Schulz,70760,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
169,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,70525,https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR
170,Veleno 6,MadMan,70432,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
171,Winter Wonderland,Kylie Minogue,69720,https://open.spotify.com/track/7jxK15ZEaXqGl1FDLxKMJR
172,"How Far I'll Go - From ""Moana""",Alessia Cara,69537,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
173,Hear Me Now,Alok,68576,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
174,Ain't My Fault,Zara Larsson,68520,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ
175,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,68214,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
176,Lush Life,Zara Larsson,68194,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
177,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,67932,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
178,Someday At Christmas,Stevie Wonder,67844,https://open.spotify.com/track/4SoKhHMopURSMWCTkVriGl
179,Comunisti col Rolex,J-AX,67540,https://open.spotify.com/track/1t4lb8hB7zvkEbBmBexNU6
180,Let's Hurt Tonight,OneRepublic,67095,https://open.spotify.com/track/1oc4kHthIpfa2jQnIL33GE
181,Taped up Heart (feat. Clara Mae),KREAM,67021,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA
182,Kids,OneRepublic,66904,https://open.spotify.com/track/6h5QhAr40fSzDWMexvb8v7
183,Faith - Remastered,George Michael,66782,https://open.spotify.com/track/0HEmnAUT8PHznIAAmVXqFJ
184,Santa Tell Me,Ariana Grande,66779,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
185,Move Your Body - Alan Walker Remix,Sia,66606,https://open.spotify.com/track/6LUOMjoORvAkdhBYvESO46
186,Stitches,Shawn Mendes,66179,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
187,Don't Be So Shy - Filatov & Karas Remix,Imany,65364,https://open.spotify.com/track/00vk0sEfb6mr2ehwSw0Uhn
188,Chic,Izi,65141,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
189,What Do You Mean?,Justin Bieber,64861,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
190,Carillon,Mr.Rain,64808,https://open.spotify.com/track/6HVink8pF0sKYvIbxptsqO
191,"Me, Myself & I",G-Eazy,64237,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
192,All of Me,John Legend,64179,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE
193,Bene,Gemitaiz,63864,https://open.spotify.com/track/3Jfi1WRHzREEGBDsaCrIXD
194,I Want To Come Home For Christmas,Marvin Gaye,63636,https://open.spotify.com/track/7nsHQpH5av8kIlhDAc4gmS
195,Thinking out Loud,Ed Sheeran,63624,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
196,Sunset Lover,Petit Biscuit,63233,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
197,Bolla Papale Freestyle,MadMan,63224,https://open.spotify.com/track/5wAArpW8e8QelgrJ8QyY3E
198,Ginza,J Balvin,63195,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw
199,Solo Dance,Martin Jensen,63048,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
200,Comunque andare,Alessandra Amoroso,63027,https://open.spotify.com/track/4vlmiFfNIgdfuQJcIgIYhk
1,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,783888,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2,Closer,The Chainsmokers,574758,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
3,Let Me Love You,DJ Snake,566650,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
4,Tutto Molto Interessante,Fabio Rovazzi,527014,https://open.spotify.com/track/5lyTvBqxtjyPray48fCWgj
5,Human,Rag'n'Bone Man,495902,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
6,Assenzio (feat. Stash & Levante),J-AX,494840,https://open.spotify.com/track/0DRKnh0BloxJHyhXkfbiX8
7,Don't Wanna Know,Maroon 5,483524,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
8,Starboy,The Weeknd,448104,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
9,Chantaje (feat. Maluma),Shakira,407554,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
10,In the Name of Love,Martin Garrix,400732,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
11,My Way,Calvin Harris,388622,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
12,Don't Let Me Down (feat. Daya),The Chainsmokers,364433,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
13,Cold Water (feat. Justin Bieber & MØ),Major Lazer,364292,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
14,One Dance,Drake,353406,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
15,Say You Won't Let Go,James Arthur,349701,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
16,Call On Me - Ryan Riback Extended Remix,Starley,334664,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
17,Just Hold On,Steve Aoki,325496,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
18,Ulisse,lowlow,320068,https://open.spotify.com/track/0QvhWAa8Xxia8Efct2rv7x
19,24K Magic,Bruno Mars,319155,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
20,Treat You Better,Shawn Mendes,315476,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
21,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,312992,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
22,Cheap Thrills,Sia,309189,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
23,Ninna Nanna,Ghali,307894,https://open.spotify.com/track/3mUTbkV7xoVpoc4BWrGtlG
24,Mercy,Shawn Mendes,303506,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
25,All We Know (feat. Phoebe Ryan),The Chainsmokers,298355,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
26,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,294575,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
27,Scars To Your Beautiful,Alessia Cara,290697,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
28,I Feel It Coming,The Weeknd,289895,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
29,Lot to Learn,Luke Christopher,284091,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW
30,"i hate u, i love u (feat. olivia o'brien)",gnash,266950,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
31,Love Me Now,John Legend,264612,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
32,The Greatest (feat. Kendrick Lamar),Sia,263804,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
33,Heathens,Twenty One Pilots,261855,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
34,What U Do to Me,Roshelle,260439,https://open.spotify.com/track/2mrNcVSW5DQaqKB1aZFCw8
35,Black Beatles,Rae Sremmurd,255667,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
36,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,254483,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
37,Potremmo Ritornare,Tiziano Ferro,248108,https://open.spotify.com/track/09DHBzgLgBFgV3lPeVpxV3
38,By Your Side,Jonas Blue,246296,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
39,Shed a Light,Robin Schulz,244811,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
