Position,Track Name,Artist,Streams,URL
16,小さな恋のうた,MONGOL800,111938,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg
17,愛をこめて花束を,Superfly,111782,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
18,no tears left to cry,Ariana Grande,111639,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
19,Solo (feat. Demi Lovato),Clean Bandit,111205,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
20,ノーダウト,Official HIGE DANdism,109632,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV
21,Rise,Jonas Blue,109393,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
22,恋音と雨空,AAA,107729,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
23,鱗(うろこ),Motohiro Hata,105038,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN
24,Kimiga Kureta Natsu,Leo Ieiri,104547,https://open.spotify.com/track/4bK6qPvD4xB8npRkZa1a55
25,DDU-DU DDU-DU - KR Ver.,BLACKPINK,103878,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
26,The Middle,Zedd,102925,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
27,What is Love?,TWICE,100978,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
28,Story,AI,97823,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV
29,AM11:00,HY,97022,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30
30,HOME,Shota Shimizu,96824,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb
31,Born To Be Yours,Kygo,96307,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
32,君はロックを聴かない,Aimyon,95920,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM
33,ハナミズキ,Yo Hitoto,95200,https://open.spotify.com/track/4PqDkR6YM80Sy590Qsy6mm
34,2002,Anne-Marie,94865,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
35,PIECES OF A DREAM,CHEMISTRY,93200,https://open.spotify.com/track/6CQ5WvprBENUd53lv9UzAh
36,新宝島,Sakanaction,93147,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1
37,RAIN,SEKAI NO OWARI,92961,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB
38,ロビンソン,SPITZ,92865,https://open.spotify.com/track/5YP52gnoypy9H1jg5RIwUW
39,Stay,Zedd,92286,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
40,キセキ,GReeeeN,90215,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts
41,君に届け,flumpool,89930,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b
42,FAKE LOVE,BTS,89581,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
43,さよならの前に,AAA,88578,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG
44,花,ORANGE RANGE,87967,https://open.spotify.com/track/4clwFLZjrvTtnrMviJnVKh
45,One Kiss (with Dua Lipa),Calvin Harris,87905,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
46,Closer,The Chainsmokers,87416,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
47,Ocean (feat. Khalid),Martin Garrix,86739,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
48,Don’t Matter To Me,Drake,86429,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
49,The Beginning,ONE OK ROCK,84826,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD
50,God is a woman,Ariana Grande,81200,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
51,君が好き,Shota Shimizu,80095,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z
52,何度でも,DREAMS COME TRUE,75596,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB
53,そばかす,JUDY AND MARY,72999,https://open.spotify.com/track/6YtmVjtDWDbac5tcto0BAn
54,WanteD! WanteD!,Mrs. GREEN APPLE,72702,https://open.spotify.com/track/7M3TZDUNvaNBo0qtWVaZif
55,innocent world,Mr.Children,72244,https://open.spotify.com/track/70xcWRujaf34LOu0Vdubtp
56,366日,HY,70989,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc
57,I LOVE YOU,Chris Hart,69236,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ
58,TT - Japanese ver.,TWICE,67554,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G
59,Wolves,Selena Gomez,67313,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
60,Symphony (feat. Zara Larsson),Clean Bandit,66753,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
61,シンクロニシティ,Nogizaka46,66697,https://open.spotify.com/track/77m6PiiPEQGUxjNELzMyiF
62,STAY TUNE,Suchmos,66521,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I
63,Jackie Chan,Tiësto,66248,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
64,RAINBOW (feat. Yellow Claw),J Soul Brothers III from EXILE TRIBE,64038,https://open.spotify.com/track/66PEbvbSd3ntcfKHaYdgWP
65,Summertime Magic,Childish Gambino,63408,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
66,Bed (feat. Ariana Grande),Nicki Minaj,61344,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
67,Influencer,Nogizaka46,60954,https://open.spotify.com/track/5ofnFjLvOgZP94zmDXi3HT
68,桜坂,Masaharu Fukuyama,60889,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh
69,Dream,Shota Shimizu,60765,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j
70,Good Life,Shota Shimizu,60176,https://open.spotify.com/track/2eTKpQqQNohQ7X4Qp66gB9
71,FRIENDS,Marshmello,59631,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
72,Youngblood,5 Seconds of Summer,59443,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
73,Kanzen kankaku Dreamer,ONE OK ROCK,59207,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd
74,808,Suchmos,59107,https://open.spotify.com/track/42R8x2g7MUjYfbFQGNB2wR
75,Volt-Age,Suchmos,59039,https://open.spotify.com/track/29DcvRCdssv0rISbZrYSqe
76,Lucid Dreams,Juice WRLD,58878,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
77,New Rules,Dua Lipa,56632,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
78,"Hello,Again~昔からある場所~",My Little Lover,54912,https://open.spotify.com/track/4QXpGTmnWwftsbcSVhBeAm
79,Something Just Like This,The Chainsmokers,53520,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
80,God's Plan,Drake,53255,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
81,Mama,Jonas Blue,53111,https://open.spotify.com/track/47OVNnZJzIkrsEiZ4n187p
82,Don't Leave Me,BTS,52951,https://open.spotify.com/track/3zIG0WuI5RoJsFYnErkFDU
83,I Like It,Cardi B,52881,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
84,LIKEY,TWICE,52422,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI
85,BAAM,MOMOLAND,51734,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
86,愛を伝えたいだとか,Aimyon,49349,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO
87,Taste (feat. Offset),Tyga,48531,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
88,Havana (feat. Young Thug),Camila Cabello,48517,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
89,Flames,David Guetta,48324,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
90,Wake Me Up,Avicii,47781,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
91,光榮之橋,Yuzu,47765,https://open.spotify.com/track/5KaplUYIDvsFe69z7UArVt
92,ヒーロー,FUNKY MONKEY BABYS,47372,https://open.spotify.com/track/5iSNxrAoctBnFfyz8J9bDO
93,DNA,BTS,47033,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
94,Better Now,Post Malone,46917,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
95,Stay (Covered by RIRI),Zedd,46488,https://open.spotify.com/track/3kzqaYC7Kdqiy2D0D3ry4o
96,Alone (feat. SALU),Shota Shimizu,46127,https://open.spotify.com/track/3sIVVUfkU2xJnyOOFaihZy
97,どんなときも。,Noriyuki Makihara,45916,https://open.spotify.com/track/4feDzcxtXRU8clyOluco5Y
98,BBoom BBoom,MOMOLAND,45784,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
99,Wait & See ~リスク~,Hikaru Utada,45469,https://open.spotify.com/track/1LJZ9LrNrBGQJ2VXFY6pQG
100,How Long,Charlie Puth,45234,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe
101,浪漫飛行,Kome Kome Club,44578,https://open.spotify.com/track/2iQeswvPmr9pAlBjx6Ilyb
102,Galway Girl,Ed Sheeran,44168,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
103,はじまりの予感,Ketsumeishi,44008,https://open.spotify.com/track/2k84FgJC2Qbj8lRf0lp1Qn
104,First Love,Hikaru Utada,43877,https://open.spotify.com/track/39HrUxcvKF3jtLz7fUDWXc
105,What Do You Mean?,Justin Bieber,43410,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
106,Despacito - Remix,Luis Fonsi,43103,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
107,SAD!,XXXTENTACION,42730,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
108,Let Me Love You,DJ Snake,42582,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
109,R.Y.U.S.E.I.,J Soul Brothers III from EXILE TRIBE,42548,https://open.spotify.com/track/0eio2xxlLcgMCSMPgJseeI
110,やさしくなりたい,Kazuyoshi Saito,42265,https://open.spotify.com/track/4XkqVSWIPb07iLEDvAPq93
111,Heart Shaker,TWICE,41922,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln
112,FOREVER YOUNG - KR Ver.,BLACKPINK,41662,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
113,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,41363,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
114,にじいろ,ayaka,41292,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma
115,道,Hikaru Utada,40968,https://open.spotify.com/track/4nYtqZDscX8TLvR4p0ON1s
116,TT,TWICE,40694,https://open.spotify.com/track/1nMbZ9OsVNSLEyijI80EST
117,Ref:rain,Aimer,39901,https://open.spotify.com/track/5Fl7lwRIxawx0KKkHjOrYv
118,Garasu Wo Ware!,Keyakizaka46,39651,https://open.spotify.com/track/60ZBZn5Oy1envlLHd2s7Od
119,海の声,Taro Urashima,39581,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy
120,Anpanman,BTS,39439,https://open.spotify.com/track/4lRwa7PKcGIuJMwtPIYKdy
121,Done for Me (feat. Kehlani),Charlie Puth,39395,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
122,家族になろうよ,Masaharu Fukuyama,39191,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe
123,Nonstop,Drake,39187,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
124,Body,Loud Luxury,39097,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
125,Kataomoi,Aimer,38946,https://open.spotify.com/track/6g93YtKKHU2H1qIqhLIL0Y
126,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,38831,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
127,Slow & Easy,HIRAIDAI,38802,https://open.spotify.com/track/4b5oBON2DgamONUxvP4JyQ
128,青と夏,Mrs. GREEN APPLE,38640,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq
129,Without You (feat. Sandro Cavazza),Avicii,38620,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
130,夏色,Yuzu,38513,https://open.spotify.com/track/0WIjc4e1mGuyB1lsozr9Bi
131,Flavor Of Life,Hikaru Utada,38387,https://open.spotify.com/track/08mZXLDUeuv1wz4ZunfIC2
132,NAO,HY,38271,https://open.spotify.com/track/2PeCrMLUayMPZnLZPkJxOJ
133,SONG FOR TWO,HIRAIDAI,38076,https://open.spotify.com/track/5FDJtn4aPFx5KqQkE5xiOy
134,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,38067,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
135,Sugar,Maroon 5,37654,https://open.spotify.com/track/0ljEFYEFuqspdPCWn75FPP
136,Sorry,Justin Bieber,37644,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
137,Secret Base -Kimiga Kuretamono,ZONE,37566,https://open.spotify.com/track/2ghcGrI4iQKmRyhOW4M2fq
138,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,37503,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
139,楓,SPITZ,37500,https://open.spotify.com/track/73xYYths9kvmFvYsd9gC9Z
140,ハピネス,AI,37317,https://open.spotify.com/track/4Ls20opS0EzPb7NuA6F8VI
141,Jupiter,Ayaka Hirahara,37083,https://open.spotify.com/track/5IwRgi599tbwNi9wqPYyIX
142,シャングリラ,Chatmonchy,37046,https://open.spotify.com/track/2x3ap6Qz17LPDTUkk7Xbyo
143,ひまわりの約束,Motohiro Hata,36897,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d
144,Tda'''Aitakute,EXILE,36574,https://open.spotify.com/track/2wAf64UF5cK7mlAUfvVPl9
145,Just the Way You Are,Bruno Mars,36481,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
146,APESHIT,The Carters,36470,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
147,What Lovers Do (feat. SZA),Maroon 5,36440,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
148,The Nights,Avicii,36356,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
149,IDGAF,Dua Lipa,36329,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
150,つつみ込むように・・・,MISIA,36292,https://open.spotify.com/track/6p6w8AOMCS2kzUOeGAlo2S
151,There's Nothing Holdin' Me Back,Shawn Mendes,36172,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
152,Let Me Live (feat. Anne-Marie & Mr Eazi),Rudimental,36083,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
153,夏のプリンス,Ketsumeishi,36068,https://open.spotify.com/track/6Ncq1Leb6Ga2Kl391yLHXz
154,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,35859,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
155,私以外私じゃないの,Gesu No Kiwami Otome,35734,https://open.spotify.com/track/3iKJWOQJtENE3kFWMXh8JM
156,Side To Side,Ariana Grande,35733,https://open.spotify.com/track/1pKeFVVUOPjFsOABub0OaV
157,lovely (with Khalid),Billie Eilish,35713,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
158,Love Love Love,DREAMS COME TRUE,35687,https://open.spotify.com/track/1tcEqPHAQCOKIHwUMQ2POT
159,陽炎 -movie version-,Sakanaction,35675,https://open.spotify.com/track/3tUj3jamJg0B1e56m3ATnx
160,Perfect,Ed Sheeran,35629,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
161,See You Again (feat. Charlie Puth),Wiz Khalifa,35585,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc
162,BOOMBAYAH - KR Ver.,BLACKPINK,35472,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
163,Good Vibes Only,SALU,35291,https://open.spotify.com/track/3tlYsD5AYsZY0XPVJEfmXe
164,Everything,MISIA,35221,https://open.spotify.com/track/4eg2pQu51SsltJSWKoRpSy
165,愛のうた,Kumi Koda,35126,https://open.spotify.com/track/6qt4DNJ94JlcYw5aZJP9D1
166,Choucho Musubi,Aimer,35120,https://open.spotify.com/track/6Flllj0iIJPwXUpxL9KdxC
167,24K Magic,Bruno Mars,35104,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
168,As If It's Your Last,BLACKPINK,34869,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
169,More Than You Know,Axwell /\ Ingrosso,34741,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
170,2U (feat. Justin Bieber),David Guetta,34694,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
171,Nevermind,Dennis Lloyd,34681,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
172,若者のすべて,Fujifabric,34317,https://open.spotify.com/track/5dH4asCl80Mvbsoz6zJVyZ
173,I Like Me Better,Lauv,34066,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
174,さくら - 独唱,Naotaro Moriyama,34022,https://open.spotify.com/track/7x0ZuC7zKDiAzGfVVJYf83
175,Playinwitme (feat. Kehlani),KYLE,33973,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
176,Lonely Together (feat. Rita Ora),Avicii,33816,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
177,Candy Pop,TWICE,33772,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg
178,Nice For What,Drake,33762,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
179,Attention,Charlie Puth,33616,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
180,That's What I Like,Bruno Mars,33495,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
181,One Last Time,Ariana Grande,33486,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY
182,Wake Me Up,TWICE,33323,https://open.spotify.com/track/3Jecy9h7h2n0eHOWYLEuLJ
183,シーソーゲーム~勇敢な恋の歌~,Mr.Children,33230,https://open.spotify.com/track/20VGCJzkwHCgchhy5JwKq1
184,Waiting For Love,Avicii,33229,https://open.spotify.com/track/2P4OICZRVAQcYAV2JReRfj
185,恋しさと せつなさと 心強さと,篠原涼子 with t.komuro,33175,https://open.spotify.com/track/4t6gCnZijXxfFkrZG2RDHg
186,トモダチ,Ketsumeishi,33153,https://open.spotify.com/track/0yt6toATQ5qwIADXUKtGn5
187,Love Yourself,Justin Bieber,33047,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
188,大切なもの,Road Of Major,32968,https://open.spotify.com/track/369Hij6w8bRwahCIlhYW5A
189,プラネタリウム,Ai Otsuka,32732,https://open.spotify.com/track/3zfyzbHuqcT2AAffAyLm02
190,NANIMONO (feat. 米津玄師),Yasutaka Nakata,32695,https://open.spotify.com/track/5uodb4Kj8xSuxurunWcbPJ
191,Siren,Taichi Mukai,32610,https://open.spotify.com/track/1Pc3Iidmb8EWhMi9An2QLn
192,It Ain't Me (with Selena Gomez),Kygo,32444,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
193,夏祭り,Whiteberry,32401,https://open.spotify.com/track/51hE2l7cmVXtEpmJ0AGh4R
194,Break Free,Ariana Grande,32356,https://open.spotify.com/track/3emCzvUm5FsQnofdNQL73a
195,夏の思い出,Ketsumeishi,32323,https://open.spotify.com/track/22uQDAWeupUDmr3Qit0abI
196,壊れかけのRadio,Hideaki Tokunaga,32274,https://open.spotify.com/track/6ddbslC9nFUFgscup9R2j3
197,Shake It Off,Taylor Swift,32243,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD
198,ギュッと,Little Glee Monster,32014,https://open.spotify.com/track/3aGxJVQyFKytaPrMWr7mNh
199,Silent Majority,Keyakizaka46,31946,https://open.spotify.com/track/7b7U8EnH4gB3a9qphGYVoj
200,ひまわりの約束,Motohiro Hata,31888,https://open.spotify.com/track/315z5bDr8oJ0OAxD3jQZmH
1,打上花火,DAOKO,175248,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa
2,U.S.A.,DA PUMP,161449,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR
3,In My Feelings,Drake,142118,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,Shape of You,Ed Sheeran,140479,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
5,HANABI,Mr.Children,140128,https://open.spotify.com/track/77lmDcPPyY6kK907gdgC6i
6,My Boo,Shota Shimizu,130234,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03
7,Change,ONE OK ROCK,127218,https://open.spotify.com/track/6KBj27Bko8gh71gpx0PzIG
8,愛唄,GReeeeN,125176,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq
9,Rise,Jonas Blue,123024,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
10,Wherever you are,ONE OK ROCK,122568,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ
11,Dance The Night Away,TWICE,122243,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
12,小さな恋のうた,MONGOL800,115123,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg
13,恋音と雨空,AAA,112996,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
14,花束を君に,Hikaru Utada,112719,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD
15,愛をこめて花束を,Superfly,111729,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
16,Solo (feat. Demi Lovato),Clean Bandit,110959,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
17,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,110755,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
18,no tears left to cry,Ariana Grande,108748,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
19,ワタリドリ,[Alexandros],108481,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o
20,鱗(うろこ),Motohiro Hata,106912,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN
21,Girls Like You (feat. Cardi B),Maroon 5,105620,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
22,Sayonara Elegy,Masaki Suda,105495,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D
23,The Middle,Zedd,102000,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
24,God is a woman,Ariana Grande,101826,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
25,AM11:00,HY,101526,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30
26,Story,AI,101487,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV
27,DDU-DU DDU-DU - KR Ver.,BLACKPINK,101468,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
28,What is Love?,TWICE,101168,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
29,Kimiga Kureta Natsu,Leo Ieiri,100953,https://open.spotify.com/track/4bK6qPvD4xB8npRkZa1a55
30,ノーダウト,Official HIGE DANdism,100306,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV
31,君はロックを聴かない,Aimyon,99410,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM
32,2002,Anne-Marie,96977,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
33,新宝島,Sakanaction,93834,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1
34,君に届け,flumpool,92868,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b
35,ハナミズキ,Yo Hitoto,92752,https://open.spotify.com/track/4PqDkR6YM80Sy590Qsy6mm
36,キセキ,GReeeeN,92436,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts
37,Stay,Zedd,92227,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
38,HOME,Shota Shimizu,90662,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb
39,さよならの前に,AAA,90403,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG
40,PIECES OF A DREAM,CHEMISTRY,90018,https://open.spotify.com/track/6CQ5WvprBENUd53lv9UzAh
41,ロビンソン,SPITZ,89893,https://open.spotify.com/track/5YP52gnoypy9H1jg5RIwUW
42,One Kiss (with Dua Lipa),Calvin Harris,88556,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
43,Born To Be Yours,Kygo,88452,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
44,FAKE LOVE,BTS,88099,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
45,花,ORANGE RANGE,86646,https://open.spotify.com/track/4clwFLZjrvTtnrMviJnVKh
46,RAIN,SEKAI NO OWARI,86333,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB
47,Closer,The Chainsmokers,86017,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
48,The Beginning,ONE OK ROCK,83920,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD
49,何度でも,DREAMS COME TRUE,81279,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB
50,366日,HY,79140,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc
51,WanteD! WanteD!,Mrs. GREEN APPLE,73295,https://open.spotify.com/track/7M3TZDUNvaNBo0qtWVaZif
52,TT - Japanese ver.,TWICE,71650,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G
53,そばかす,JUDY AND MARY,69727,https://open.spotify.com/track/6YtmVjtDWDbac5tcto0BAn
54,君が好き,Shota Shimizu,69649,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z
55,マリーゴールド,Aimyon,69099,https://open.spotify.com/track/0jWVUKsIoyo3zw64RaEWYg
56,愛を伝えたいだとか,Aimyon,68491,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO
57,シンクロニシティ,Nogizaka46,68000,https://open.spotify.com/track/77m6PiiPEQGUxjNELzMyiF
58,Ocean (feat. Khalid),Martin Garrix,67574,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
59,innocent world,Mr.Children,67178,https://open.spotify.com/track/70xcWRujaf34LOu0Vdubtp
60,I LOVE YOU,Chris Hart,65881,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ
61,Symphony (feat. Zara Larsson),Clean Bandit,65620,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
62,RAINBOW (feat. Yellow Claw),J Soul Brothers III from EXILE TRIBE,64679,https://open.spotify.com/track/66PEbvbSd3ntcfKHaYdgWP
63,Don’t Matter To Me (with Michael Jackson),Drake,63950,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
64,"Hello,Again~昔からある場所~",My Little Lover,63924,https://open.spotify.com/track/4QXpGTmnWwftsbcSVhBeAm
65,Jackie Chan,Tiësto,63824,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
66,STAY TUNE,Suchmos,63415,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I
67,Summertime Magic,Childish Gambino,63168,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
