Position,Track Name,Artist,Streams,URL
198,24K Magic,Bruno Mars,1473,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
199,Faded,Alan Walker,1471,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
200,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,1470,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm
1,Despacito - Remix,Luis Fonsi,16161,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,15721,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
3,2U (feat. Justin Bieber),David Guetta,13680,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
4,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,12154,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,Unforgettable,French Montana,11906,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
6,Thunder,Imagine Dragons,10866,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
7,Despacito (Featuring Daddy Yankee),Luis Fonsi,10456,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
8,Shape of You,Ed Sheeran,10451,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
9,Mama,Jonas Blue,10247,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
10,Attention,Charlie Puth,9411,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
11,There's Nothing Holdin' Me Back,Shawn Mendes,9340,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
12,There for You,Martin Garrix,9320,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
13,Believer,Imagine Dragons,8951,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
14,Something Just Like This,The Chainsmokers,8235,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
15,Strip That Down,Liam Payne,8172,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
16,More Than You Know,Axwell /\ Ingrosso,8068,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz
17,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,7815,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
18,XO TOUR Llif3,Lil Uzi Vert,7623,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
19,Signs,Drake,7594,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
20,Mask Off,Future,7550,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
21,Symphony (feat. Zara Larsson),Clean Bandit,7449,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
22,OK,Robin Schulz,7228,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
23,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,7200,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
24,Stay (with Alessia Cara),Zedd,6769,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
25,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,6695,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
26,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,6609,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
27,HUMBLE.,Kendrick Lamar,6598,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
28,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,6596,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
29,Your Song,Rita Ora,6458,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
30,It Ain't Me (with Selena Gomez),Kygo,6269,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
31,Congratulations,Post Malone,6054,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
32,Crying in the Club,Camila Cabello,5829,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
33,First Time,Kygo,5553,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
34,No Promises (feat. Demi Lovato),Cheat Codes,5360,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
35,Slide (feat. Frank Ocean & Migos),Calvin Harris,5352,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
36,Bad Liar,Selena Gomez,5342,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
37,No Vacancy,OneRepublic,5265,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
38,Galway Girl,Ed Sheeran,5220,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
39,Malibu,Miley Cyrus,4872,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
40,Whatever It Takes,Imagine Dragons,4746,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
41,Now Or Never,Halsey,4614,https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e
42,Slow Hands,Niall Horan,4570,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
43,Don't Quit (feat. Travis Scott & Jeremih),DJ Khaled,4434,https://open.spotify.com/track/6LOCAhFzZiavHcLJucLuDy
44,You Don't Know Me,Jax Jones,4375,https://open.spotify.com/track/7M16mAuWuFA5rC9HvkXaGx
45,1-800-273-8255,Logic,4357,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
46,Redbone,Childish Gambino,4356,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
47,Down,Fifth Harmony,4109,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
48,Sign of the Times,Harry Styles,3970,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
49,Passionfruit,Drake,3928,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
50,Issues,Julia Michaels,3889,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
51,Solo Dance,Martin Jensen,3792,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
52,That's What I Like,Bruno Mars,3719,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
53,Location,Khalid,3660,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
54,I Like Me Better,Lauv,3645,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
55,Call On Me - Ryan Riback Extended Remix,Starley,3540,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
56,Felices los 4,Maluma,3534,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
57,Swish Swish,Katy Perry,3494,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
58,Two High,Moon Taxi,3462,https://open.spotify.com/track/3sJHkcxojoJD2Ytbo1yLLF
59,Rollin (feat. Future & Khalid),Calvin Harris,3442,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
60,Hot2Touch,Felix Jaehn,3389,https://open.spotify.com/track/1sBhJGPUKrdRycgKxve70v
61,Chocolat (feat. Awa Imani),Lartiste,3160,https://open.spotify.com/track/4fwtP5khM1iEoa6BP1QQsX
62,Scared to Be Lonely,Martin Garrix,3145,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
63,Θ. Macarena,Damso,3119,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
64,DNA.,Kendrick Lamar,3106,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
65,BUTTERFLY EFFECT,Travis Scott,3102,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
66,Nights With You,MØ,3080,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t
67,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3056,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
68,Paris,The Chainsmokers,3044,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
69,Me Rehúso,Danny Ocean,3003,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
70,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2994,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
71,Hunter,Galantis,2836,https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj
72,Most Girls,Hailee Steinfeld,2788,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
73,High Without Your Love,Loote,2759,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A
74,Came Here for Love,Sigala,2743,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
75,Tuesday,Burak Yeter,2704,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR
76,Reminding Me,Shawn Hook,2673,https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr
77,Summer Air,ItaloBrothers,2665,https://open.spotify.com/track/3GPI7hYiqD6enLRobhkBm8
78,Papa,Bushido,2555,https://open.spotify.com/track/3EB28IRRCjgvEpeOkdixlA
79,Chantaje (feat. Maluma),Shakira,2544,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
80,Can I Be Him,James Arthur,2538,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX
81,Places,Martin Solveig,2521,https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj
82,goosebumps,Travis Scott,2519,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
83,Shed a Light,Robin Schulz,2502,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
84,Whippin (feat. Felix Snow),Kiiara,2489,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
85,Bon appétit,Katy Perry,2465,https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b
86,Walking The Wire,Imagine Dragons,2418,https://open.spotify.com/track/6jmngk8Fwup05JZ6kgXEGX
87,Escápate Conmigo,Wisin,2397,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
88,Weak,AJR,2393,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
89,Closer,The Chainsmokers,2372,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
90,One Dance,Drake,2363,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
91,Still Got Time (feat. PARTYNEXTDOOR),ZAYN,2334,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
92,I Don’t Know Why,Imagine Dragons,2316,https://open.spotify.com/track/15dnkAHcHC0vrIUlbiPiqU
93,Nice Girl 2.0,Ufo361,2280,https://open.spotify.com/track/607TgBgbTvP8CTgIHN0R6q
94,Me Enamoré,Shakira,2275,https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9
95,Say You Won't Let Go,James Arthur,2258,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
96,I Feel It Coming,The Weeknd,2246,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
97,September Song,JP Cooper,2188,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
98,Ciao Adios,Anne-Marie,2167,https://open.spotify.com/track/3EfugazgSddQvzZpkof5I4
99,El Amante,Nicky Jam,2162,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
100,Castle on the Hill,Ed Sheeran,2137,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
101,Be Mine,Ofenbach,2135,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w
102,Skin,Rag'n'Bone Man,2129,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf
103,Vente Pa' Ca (feat. Maluma),Ricky Martin,2092,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
104,Homemade Dynamite,Lorde,2090,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM
105,Slippery (feat. Gucci Mane),Migos,2088,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
106,Chained To The Rhythm,Katy Perry,2065,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
107,The One,The Chainsmokers,2056,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
108,Heute mit mir,Nimo,2054,https://open.spotify.com/track/7fUWZUNj5qbEuoL6K9947g
109,Starboy,The Weeknd,2027,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
110,The Night We Met,Lord Huron,2022,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
111,Quit (feat. Ariana Grande),Cashmere Cat,2017,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN
112,Let Me Love You,DJ Snake,2015,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
113,Tired,Alan Walker,2000,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a
114,Sunset Lover,Petit Biscuit,1978,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
115,No Roots,Alice Merton,1978,https://open.spotify.com/track/4bPWDXpN6MlTZBedxega3X
116,Party on the West Coast (feat. Snoop Dogg),Matoma,1976,https://open.spotify.com/track/45OfR7ugJMgbFDuNOVpIq3
117,Louis Louis,Kay One,1969,https://open.spotify.com/track/7vnEuDZTbPRu5ThYoMv7G0
118,The Cure,Lady Gaga,1957,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
119,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,1954,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal
120,Don't Let Me Down (feat. Daya),The Chainsmokers,1930,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
121,Ohne mein Team,Bonez MC,1926,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
122,Bad and Boujee (feat. Lil Uzi Vert),Migos,1924,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
123,iSpy (feat. Lil Yachty),KYLE,1905,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
124,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,1895,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
125,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,1854,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
126,No Lie,Sean Paul,1850,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
127,Green Light,Lorde,1840,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
128,Bravo,MHD,1817,https://open.spotify.com/track/3vRKEsv161Ekp1ASrIh70L
129,Good Life (with G-Eazy & Kehlani),G-Eazy,1798,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
130,In the Name of Love,Martin Garrix,1781,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
131,Treat You Better,Shawn Mendes,1780,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
132,Human,Rag'n'Bone Man,1778,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
133,Cold,Maroon 5,1771,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
134,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1763,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
135,All Night,The Vamps,1745,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
136,Legendary,Welshly Arms,1743,https://open.spotify.com/track/1HxvdVlvQH5NUPi1wsq5L1
137,Magnolia,Playboi Carti,1729,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
138,Feel Good (feat. Daya),Gryffin,1724,https://open.spotify.com/track/0NyOeqzqjVM9j7IuWp2oJ6
139,TG4M,Zara Larsson,1703,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz
140,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1697,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
141,Fake Love,Drake,1688,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
142,Look At Me!,XXXTENTACION,1677,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
143,4 AM,2 Chainz,1650,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
144,All Time Low,Jon Bellion,1643,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
145,Unendlichkeit,Cro,1613,https://open.spotify.com/track/5caMCe2gq8y72GVUEQEonQ
146,Cheap Thrills,Sia,1607,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
147,The Ocean (feat. Shy Martin),Mike Perry,1601,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
148,Photograph,Ed Sheeran,1586,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
149,Uh Huh,Julia Michaels,1575,https://open.spotify.com/track/0ZExP2I5Ej92PsnG4G1jVG
150,"On Everything (feat. Travis Scott, Rick Ross & Big Sean)",DJ Khaled,1558,https://open.spotify.com/track/7lxZbmtC6SkUc2yXBgDOdO
151,Black Friday,Bushido,1554,https://open.spotify.com/track/75o7z16lEhLQFk1B9GkbHG
152,Afro Trap Pt. 7 (La puissance),MHD,1553,https://open.spotify.com/track/6x8j5V85ZJHtvOSjSamcVc
153,Cocoon,Milky Chance,1549,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs
154,Glorious (feat. Skylar Grey),Macklemore,1544,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
155,Sodom und Gomorrha,Bushido,1531,https://open.spotify.com/track/19j4zJpumhQ2v0FottwCdD
156,I’ll Make It Up To You,Imagine Dragons,1530,https://open.spotify.com/track/54h8xHewdRPnYzmbEHBhOO
157,By Your Side,Jonas Blue,1527,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
158,P.Y.T. (Pretty Young Thing),John Gibbons,1526,https://open.spotify.com/track/3Db8OhBMmNPLv2rHYoP7Wf
159,Portland,Drake,1521,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
160,Heathens,Twenty One Pilots,1515,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
161,Hands,Mike Perry,1509,https://open.spotify.com/track/5153LWKMJiMNIRCChGN4Ja
162,Mercy,Shawn Mendes,1500,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
163,Starving,Hailee Steinfeld,1496,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
164,Rise Up,Imagine Dragons,1494,https://open.spotify.com/track/7vAXN57IQ0sj049wZGIboE
165,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1491,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
166,T-Shirt,Migos,1481,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
167,Way down We Go,KALEO,1480,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6
168,Body Like A Back Road,Sam Hunt,1462,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
169,Selfish (feat. Rihanna),Future,1443,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
170,Issues - Alan Walker Remix,Julia Michaels,1440,https://open.spotify.com/track/6nlXWOyoCPLXXWaklOyQcb
171,Rolex,Ayo & Teo,1439,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
172,Little Hollywood,Alle Farben,1432,https://open.spotify.com/track/1f3flfdU4VDM2OBDD2FMia
173,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1430,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
174,Panda,Desiigner,1428,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
175,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1423,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
176,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,1423,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
177,Hey DJ,CNCO,1418,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
178,La Colegiala,The Boy Next Door,1412,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1
179,The Scientist,Coldplay,1412,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
180,History,Olivia Holt,1410,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF
181,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,1407,https://open.spotify.com/track/5hfpu8saHLGedbHRtNCYjm
182,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,1404,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm
183,Love On The Brain,Rihanna,1401,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
184,Kontrollieren,RAF Camora,1392,https://open.spotify.com/track/3H25ywsvlV0ZT2XSpSU7wk
185,Perfect,Ed Sheeran,1383,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
186,My Way,Calvin Harris,1378,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
187,Gyalchester,Drake,1375,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
188,Come Home,Sad Eye,1373,https://open.spotify.com/track/26g6FFoDfV1ArdnIy28uST
189,Young Dumb & Broke,Khalid,1367,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
190,Perfect Strangers,Jonas Blue,1365,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
191,No Complaints,Metro Boomin,1361,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
192,Echte Berliner,Bushido,1356,https://open.spotify.com/track/5GPfIFxXgGtX0GenuJhYOZ
193,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,1353,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
194,Oceans Away,A R I Z O N A,1350,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I
195,24K Magic,Bruno Mars,1347,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
196,Swang,Rae Sremmurd,1346,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
197,Reggaetón Lento (Bailemos),CNCO,1345,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
198,Γ. Mosaïque solitaire,Damso,1344,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY
199,Body to Body,Mike Perry,1338,https://open.spotify.com/track/3qyeNnFY67zX6VmmIbzPsL
200,Obsession (feat. Jon Bellion),Vice,1337,https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk
1,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,15663,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2,Despacito - Remix,Luis Fonsi,15138,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
3,Unforgettable,French Montana,13944,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
4,2U (feat. Justin Bieber),David Guetta,13434,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
5,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,12159,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
6,Mama,Jonas Blue,10999,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
7,Thunder,Imagine Dragons,10817,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
8,Shape of You,Ed Sheeran,10762,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
9,Despacito (Featuring Daddy Yankee),Luis Fonsi,10155,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
10,Attention,Charlie Puth,9976,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
11,There for You,Martin Garrix,9398,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
12,Signs,Drake,9356,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y
13,There's Nothing Holdin' Me Back,Shawn Mendes,9327,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
14,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,9208,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
15,More Than You Know,Axwell /\ Ingrosso,8499,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz
16,Something Just Like This,The Chainsmokers,8472,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
17,Strip That Down,Liam Payne,8363,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
18,Believer,Imagine Dragons,8347,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
19,Slide (feat. Frank Ocean & Migos),Calvin Harris,8150,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
20,XO TOUR Llif3,Lil Uzi Vert,7973,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
21,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,7706,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
22,Mask Off,Future,7536,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
23,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,7342,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
24,Symphony (feat. Zara Larsson),Clean Bandit,7320,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
25,OK,Robin Schulz,7210,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
26,Stay (with Alessia Cara),Zedd,6885,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
27,Your Song,Rita Ora,6831,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
28,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,6702,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
29,HUMBLE.,Kendrick Lamar,6360,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
30,Congratulations,Post Malone,6317,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
31,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,6249,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
32,Crying in the Club,Camila Cabello,6012,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
33,No Promises (feat. Demi Lovato),Cheat Codes,5833,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
34,Rollin (feat. Future & Khalid),Calvin Harris,5693,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
35,Galway Girl,Ed Sheeran,5672,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
36,It Ain't Me (with Selena Gomez),Kygo,5668,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
37,First Time,Kygo,5264,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
38,Bad Liar,Selena Gomez,5121,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
39,No Vacancy,OneRepublic,5120,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z
40,Slow Hands,Niall Horan,4565,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
41,Redbone,Childish Gambino,4548,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
42,Now Or Never,Halsey,4527,https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e
